"doc_id","text","origin","origin_full"
"a023.txt","13

orgy, except to call them fiends incarnate; and who is the bold man who can guarantee that these same fiends incarnate have become metamorphosed and changed all of a sudden; or that the handful of liberal Turks at Constantinople are capable of controlling and restraining them. We have not even heard that the leaders and participators of the last massacres have been punished as they deserved; and what is the reason they are left unpunished? because the Government is afraid to punish Mahommedans for killing Christians; because the liberal Turks dare not punish the “true believers” for killing “Kaffirs.”
The religion of Mahommed, the religion of the sword, has been infused into the Turk, and to understand the effect of the religion of Mahommed upon the Turk, it is necessary to regard it from four aspects, or from four points of analysis. First, the fundamental doctrine and law of the religion. Second, the character of the founder as an example to his followers. Third, the racial and ethnographic characteristics of the Turk. Fourth, the effect which this particular religion would be likely to have on this particular race. When we have viewed the Turk and his government from these four points of analysis, we have the explanation of all the woe and desolation which have lain over the countries under Turkish rule.
“When ye encounter the unbelievers strike off their heads until you have made a great slaughter of them” is a chapter of the Koran which the Turk has religiously and steadfastly made his creed.
In conclusion, I will ask my readers to compare one point of difference between the two races, the oppressor and the oppressed. Thousands upon thousands of Armenian women, thousands upon thousands of Armenian children, have been hounded to death, or savagely, ferociously, horribly and loathsomely maltreated by the Turk, and yet in all the agonizing years when Massacre has succeeded upon Massacre, has there been one known case or one single instance of a Turkish woman or child maltreated by Armenians?
The last massacres though especially organized from the Palace at Constantinople, were officially announced to originate from an affray between one Armenian and three Turks, in which the single handed one, on the one side, grappling with the three on the other, killed one of the three: given equal numbers and arms, the Armenian is always a match for the Turk, but alas for him that unequal numbers and want of arms have always made him the victim of his oppressor.
Ahmed Riza Bey in the first part (Ses Causes) of his book “La Crise de L’Orient” published in Paris in 1907 holds a brief for his nation which through its own fallacious arguments falls to the ground. I will quote one passage as an example.","a","Betrayed Armenia"
"a024.txt","14

“Jamais les populations chrétiennes ne se sont révoltées, spontanément, d’elles-mêmes. Les révoltes ont toujours été partielles et espacées, ce qui tend bien à prouver qu’elles sont provoquées non par certains injustices administratives que nous savons être constantes et les mêmes pour tous, mais par les sourdes menées de l’extérieur. Les agences consulaires, les écoles étrangères, les maisons des missionnaires, couvertes par les Capitulations, ont servi de foyer de propagande, de dépôts d’armes, et même de refuge pour les perturbateurs. Souvent les ambassadeurs sont intervenus pour faire gracier des rebelles pris et condamnés. On se rappelle avec quelle solennité les Arméniens qui s’étaient introduits dans la Banque Ottomane furent conduits sains et saufs à bord d’un bateau par le drogman de l’Ambassade russe—leur complice.
“Si ces prétendus patriotards sont tant soutenus et choyés dans le monde occidental, c’est parce qu’ils constituent un élément ou plutôt un instrument de destruction au service de certains Européens élevés dans les préjugés des Croissades et qui crient avec Chateaubriand: (‘L’espèce humaine ne peut que gagner à la destruction de l’Empire Ottoman’).”
The author of “La Crise de L’Orient” continues in this strain. Are we then to suppose that the British Consuls, men whose truthfulness has never been impeached, whose reports on the unsupportable sufferings of the subject christian races and the oppressions and hideous atrocities of the Turks, have filled volumes: and likewise the American Missionaries, men who have deservedly gained the honor and respect of the world, whose statements have corroborated the British Consular reports; have been according to Ahmed Riza Bey the mischief-makers in the Turkish Empire? since it is from them alone the world has gained the widest and most correct knowledge of the daily miseries and oppressions under which the subject Christian races have groaned. Are we also to suppose that men like Mr. James Bryce and Dr. Dillon have by mendacious writings upheld them, British Consul and American Missionary, liars, and mischief makers? Or rather are we not to suppose that if thinking men and women in the world have come to cry out with Chateaubriand “L’espèce humaine ne peut que gagner à la destruction de l’Empire Ottoman” it is because the Turks have earned the world’s condemnation through their own diabolical acts, and on account of the woe and desolation which Turkish rule has worked over the fairest provinces under the sun. If the Turk will turn from the evil of his ways unto good, the stigma of “the unspeakable Turk” which now attaches itself to him, will cease to be a veritable truth. The bringing about of the transformation rests with himself.","a","Betrayed Armenia"
"a025.txt","15

Further in answer to Ahmed Riza Bey’s account of the Armenian “prétendus patriotards” in connection with the Ottoman Bank; I cannot do better than quote from Mr. Bryce’s version of the story, and the massacre that followed: “In the following June serious trouble arose at Van, where some sort of insurrection is said to have been planned, though in the discrepancy of the accounts it is hard to arrive at the truth. Masses of Kurds came down threatening to massacre the Christians, and a conflict in which many innocent persons perished, was with difficulty brought to an end by the intervention of the British Consul. A little later the Armenian revolutionary party, emboldened by the rising in Crete, where the Christians, being well armed and outnumbering the Muslims, held their ground successfully, issued appeals to the Embassies and to the Turkish Government to introduce reforms, threatening disturbances if the policy of repression and massacre was persisted in. These threats were repeated in August, and ultimately, on August 26, a band of about twenty Armenians, belonging the revolutionary party, made a sudden attack on the Imperial Ottoman Bank in Constantinople, declaring they were prepared to hold it and blow it up should the Sultan refuse their demand. They captured the building by a coup de main, but were persuaded by the Russian dragoman to withdraw upon a promise of safety. Meanwhile the Government, who through their spies knew of the project, had organised and armed a large mob of Kurds and Lazes—many of whom had recently been brought to the city—together with the lowest Turkish class. Using the occasion, they launched this mob upon the peaceful Armenian population. The onslaught began in various parts of the city so soon after the attack on the Bank that it had obviously been prearranged, and the precaution had been taken to employ the Turkish ruffians in different quarters from those in which they dwelt; so that they might less easily be recognised. Carts had moreover been prepared in which to carry off the dead. For two days an indiscriminate slaughter went on, in which not only Armenian merchants and traders of the cultivated class, not only the industrious and peaceable Armenians of the humbler class, clerks, domestic servants, porters employed on the quays and in the warehouses, but also women and children were butchered in the streets and hunted down all through the suburbs. On the afternoon of the 27th the British Chargé d’Affaires (whose action throughout won general approval) told the Sultan he would land British sailors, and the Ambassadors telegraphed to the Sultan. Then the general massacre was stopped, though sporadic slaughter went on round the city during the next few days. The Ambassadors, who did not hesitate to declare that the massacre had been organised by the Government, estimated the number of killed at from 6000 to 7000; the official report","a","Betrayed Armenia"
"a027.txt","17

was a race up to that time among non-Moslem peoples which with sincere and deep feeling honored the Ottoman fatherland that race was the Armenian. It is the Armenians who wear most nearly the national dress, who speak and write Turkish best, and recognize the Ottoman country as their fatherland. Besides this it is the Armenians who engage in commerce and agriculture, and thus, by demonstrating its fruitfulness, increase the value of the Ottoman Empire. Because a few among them justly started an agitation, these our noble and industrious brethren were being massacred. What a terrible scene! When we left the school building we saw hundreds of the bodies of our Armenian compatriots being removed in manure carts; legs and arms were hanging down outside. This bloody scene will ever remain impressed on my mind.
“This shocking crime of Yildiz formed a deep lake of blood, and this lake, during the whole course of a cursed absolutism, up to the last moment, grew wider. Even during the past nine months of the Constitution, in spite of the brotherly feelings which had been shown, the awful events in Adana took place and the souls of all true Osmanlis melted into tears. Up to the present time the deep sorrow caused by this event has not disappeared, because this bloody wound in our social body cannot easily be cured. While we fill our stomachs with choice morsels, while we rest selfishly in our comfortable beds, these fatherless and brotherless orphans, widows hungry, naked, and barefoot wander hither and thither, and thousands of families are fleeing from the fatherland. We are convinced that the government is doing its work, but what has happened is so great a calamity that it can keep a government busy for years. However much sacrifice we may make, still it will be inadequate, because the happiness of the fatherland depends on healing such blood wounds as these as soon as possible. We are convinced that the government and all connected with it are persuaded of this as well as ourselves. We must now wipe out the traces of the misfortune brought by a cursed period. We must now comfort weeping hearts. We must understand and teach those who do not understand that patriotism and brotherhood do not differ from each other. The responsibility of the government for the Armenians is very great and very weighty. The whole Ottoman nation is under obligations to protect this suffering race, because the liberty we enjoy to-day is in large part due to the blood shed by the Armenians. We thought that these truths were so obvious that we preferred to keep silence, whereas to-day we understand that it is necessary from time to time to recall the greatness of our obligation. We must not forget that this unhappy people up to yesterday has endured only barbarism, and for twelve years has been constantly oppressed and ground to the earth, and has given thousands of victims. Hereafter we must work to assure them that the era of massacres has passed, and with all our strength of mind and soul we must quiet them. The obligation of the government to protect them is also very heavy, because our Armenian countrymen live among wandering tribes. We must all assist the government and point out its obligation. It must be declared in public and periodically that the one of the most important duties of the Ottoman nation is to protect, together with those of other races, the interests, the life, and property of the Armenians as well, since these are their sacred rights. Let investigations be made and let whatever is necessary be done in order to reach this aim.”
This article of the Turkish officer, who however does not dare disclose his identity; and the account given by an authority like Mr. James Bryce surely refute the facile explanation of Ahmed Riza Bey in alluding to the Massacres as “les Massacres occasionnés par les aventuriers Arméniens.” Indeed it holds out poor hope for the furtherance of liberty and justice in Turkey when the man who is the President of the Chamber of Deputies only","a","Betrayed Armenia"
"a028.txt","18

as far back as 1907 tries to palliate the horrors of the Hamidian régime by misrepresentations.
The author of “La Crise de l’Orient” also cites the Japanese as an instance of the civilization and aptitude for progress of a non-Christian oriental race. In this case, Ahmed Riza Bey certainly needs to measure the distance between the mental, moral and humane qualities of the Japanese and the Turk, a distance as great as lies geographically between the North Pole and the South.","a","Betrayed Armenia"
"a029.txt","PART I.

THE ARMENIAN MASSACRES AND THE TREATY OF BERLIN.

Since the gathering of the Plenipotentiaries of Europe at the famous Congress of Berlin in 1878, and the signing of the still more famous Treaty of Berlin, the martyr roll of the unfortunate Armenian nation stands without its parallel in history.

In the Guildhall at Berlin hangs a picture of the memorable scene witnessed in that city on July the thirteenth 1878. The painter has depicted the proud array of representatives of the powerful Governments of Europe, but in the interests of Humanity there should be attached to that painting the wording of Article 61 of the Treaty of Berlin written in letters of blood (Armenian blood).

It was a curious irony of Fate, that although the taking of “the terrible stronghold of Kars,” universally admitted to be one of the greatest and most difficult military exploits ever achieved, and the crowning success of the Russian arms in Asiatic Turkey, should have been accomplished by an Armenian General; that although Armenian Generals in the Russian service had led to conquest, and Armenian soldiers fought, conquered and died, yet by these successes not only was no amelioration attained of the hard fate of their unhappy nation under Turkish rule, but that fate, hard before, was made a hundredfold and even a thousandfold harder.

GENERAL PRINCE LORIS MELIKOFF.

Commanded the Russian forces in Asiatic Turkey during the Russo-Turkish war and captured the impregnable fortress of Kars. Appointed Prime Minister of Russia by Alexander II. The liberal policy which characterized the reign of that excellent monarch, and the Constitution that he was on the eve of granting to his people were influenced by Melikoff; but after the death of Alexander II he was not allowed to continue in his good work of reforming Russia, being overthrown from office early in the reign of Alexander III.","a","Betrayed Armenia"
"a030.txt","20

The efforts of the Armenians, and the entreaties of their Patriarch Nerses had procured the insertion of Article 16 in the Treaty of San Stefano signed between Russia and Turkey in March 1878. In fact the wording of the Article had been suggested by the Patriarch himself. It provided the following stipulation for the protection of the Armenians:—

“As the evacuation by the Russian troops of the territory which they now occupy in Armenia, and which is to be restored to Turkey, might give rise to conflicts and complications detrimental to the maintenance of good relations between the two countries, the Sublime Porte engages to carry into effect without further delay the improvements and reforms demanded by local requirements in the provinces inhabited by the Armenians, and to guarantee their security against the Kurds and Circassians.”

What followed has passed into history. The British Government of which Lord Beaconsfield (then Mr. D’Israeli) was Premier, and Lord Salisbury Foreign Secretary, once more pursued the old policy of baffling Russian aggrandizement in Turkey. Afraid that her own real or fancied interests would thereby become imperilled, England threw in the weight of her power, and virtually commanded the substitution of the Treaty of Berlin in lieu of the Treaty of San Stefano. Thus the substantial guarantee of a natural and immediate protector, both able and desirous of enforcing the protection which the Armenians then had in Russia, was taken away, and the security of impotent words given in its stead, namely:—

“The Sublime Porte undertakes to carry out without further delay the improvements and reforms demanded by local requirements in the provinces inhabited by the Armenians, and to guarantee their security against the Circassians and Kurds. It will periodically make known the steps taken to this effect to the Powers, who will superintend their application.”

“It will periodically make known the steps taken to this effect to the Powers, who will superintend their application.” How this last proviso could furnish food for laughter were it not for the terrible tragedy involved in it.

The insertion of Article 61 in the Treaty of Berlin, granted, or rather seemingly granted, by the six Powers of Europe, proved in reality, as subsequent events bore out, an instrument of death and torture. It was as if the reversal of the figures had reversed the possibilities of succour and protection, and with the death of the Czar Liberator, the last chance of the Armenians died.

The Turkish Massacres of 1875 and 1876 which led up to the Russo-Turkish War of 1877 are historical facts too well known to need further","a","Betrayed Armenia"
"a034.txt","24

That the Armenians should be constantly appealing to the Power that had pledged itself for their protection, and that the same Power should be constantly rallying the others, and making Ambassadorial demonstrations, was enough to rouse the vilest passions of a nature in which no feelings except vile passions existed.

Of all sins in this world, perhaps the sin of foolishness receives the severest punishment, and of all crimes, the crime of failure meets with the heaviest doom. For their foolishness in trusting in European protection and hoping for European intervention the unfortunate Armenians paid with rivers of their own blood, and for their crime of failure they were made to wallow in that blood. The darkest pages of their history have been written in the closing years of the nineteenth, and the early years of the twentieth century; never since the loss of their independence, nine centuries ago, had they hoped for so much, and never had they paid so dearly for their folly.

If they had carefully laid to heart the whole history of Europe’s intercourse with Asia, beginning with the conquests of the Macedonian Alexander, they would have read in the light of sober judgement, self-interest, and self-interest only written on every line and page, but they committed the folly of

GENERAL TER GOUKASSOFF.

Relieved the beleaguered Russian garrison at Bayazid during the Russo-Turkish war of 1877, captured the fortress; and otherwise distinguished himself during the war.

The other Armenian General who distinguished himself during the Russo-Turkish war was General Lazaroff.","a","Betrayed Armenia"
"a035.txt","25

hoping that for their sakes the history of the world, which means in other words the history of human selfishness, was going to be reversed; and they forgot what was more important than all, that Europe had nothing to gain by their emancipation. There is only one explanation for their folly. It is a peculiarity of human nature that the troubles we have been bearing with more or less patience, become unbearable when once hopes of deliverance from them are awakened. Article 61 of the Treaty of Berlin awakened hopes that proved bitterer in the eating than Dead Sea fruit. It aroused towards the Armenians the diabolical animosity of the human fiend who held sovereignty over them.

Hunted like wild beasts, killed like rats and flies, out of the depths of its agony and its martyrdom, the nation has still contrived to rear its head and live; for it was as it is now, the industrious, energetic, self-respecting element in the Turkish Empire, with a virile life in its loins and sinews, that centuries of oppression culminating in the unspeakable horrors of a thirty years’ martyrdom has failed to exterminate.

As for the Treaty of Berlin—It has done its work.

THE ARMENIAN MASSACRES AND THE TURKISH CONSTITUTION.

The Turkish Constitution came with a bound that shook the equanimity of Europe. To the anxious and jealously watching eyes of Europe the “sick man in her midst” was at last becoming moribund. His recovery was as startling as unexpected. Europe had not correctly gauged the latent forces within the Turkish Empire, neither had she correctly estimated the far-reaching astuteness of the tyrant on the throne.

Assailed by enemies from without and within, feeling the foundation of his throne crumbling, Abdul Hamid, arch murderer and assassin, performed his own auto da fé, and rose from his ashes a constitutional sovereign. The obduracy of the merciless tyrant melted like wax before the approach of personal danger, and the act was necessary to save himself.

Hopes rose high at such a magnificent coup d’état of the revolutionaries. Young Turks and Armenians fell on each other’s necks, embraced, and mingled their tears of joy together. Leaders of the Turkish Constitution","a","Betrayed Armenia"
"a037.txt","27

No one doubts that a great forward movement is reaching its culminating point in the destiny of Asia. The West has learnt its all of religion (the moral and guiding principle of mankind) from the East, and now the East would fain learn the law of restraint and the law of freedom (the protecting principles of mankind) from the West. Inspired by this feeling the liberal Turks decidedly mean well, and they are animated with a sincere desire to ensure peace and security of life and property for the heterogeneous peoples under the Turkish sway, but they themselves have had to contend and still have to contend with a fanatical populace.

To the Mahommedan world at large the Caliph of Islam is the envoy of God, the sacredness of whose person must be inviolate. Abdul Hamid, the astute politician, knew that the security of his sovereignty depended on his Caliphal rights, and his main policy during the long period of his execrable reign had been directed towards preserving and asserting the same; thus we can see how his dethronement, which the liberal Turks would gladly have accomplished simultaneously with the inauguration of the Constitution, had to be deferred to a later period, and how it was necessary for the Sheik ul Islam to pronounce the Caliph a traitor to his sacred trust, a violator of the holy law of the Prophet, before his dethronement could be dared or accomplished.

The Christian Armenians in Turkey live in the midst of the followers of a hostile religion, with no power or force behind them which makes for protection. Who does not know that the great numerical preponderance of Hinduism keeps the balance of power in India, and restrains bloody religious hostilities; and when we review the whole religious history of Christian Europe, and that terribly long roll of crimes committed in the name of Him who expounded His religion with the parable of the Good Samaritan, and the precept of loving one’s neighbour as one’s self, we cannot feel surprise at the fanatical outbursts of the followers of Mahommed, the founder of a religion whose doctrines certainly fall short of the humane principles inculcated by the Founder of Christianity. If authentic historical facts prove to us that horrible and atrocious cruelties have been perpetrated by Christian nations, not only on other religionists, but on fellow Christians of different denominations, how then can we expect better things from the Turk unless some power or force restrain him?

Christianity has now partly emancipated herself from the ferocities which darkened and poured the red stream of blood on her white banner: but to the Mahommedan world at large, religion is still the powder magazine which a spark can ignite.","a","Betrayed Armenia"
"a041.txt","31

like a round bow, a great brown eye revealed the inward spirit’s intelligence and zeal unquenched. On his head was a close-fitting cap of purple velvet.

Thus, near the end of last December, one of a century’s greatest men—Mgrditch Khrimian, Katholikos of the Armenian Church, and soul of the Armenian people—slowly approaching to death, lay in the ancient monastery called Etchmiatzin, or “The Only-Begotten is Descended.” From the window of a neighboring room he might have looked across the frost bound plain of the Araxes, where the vines were now all cut close and buried for the winter. Beyond the plain stood a dark mass of whirling snow and hurricane that hid the cone of Ararat. And just beyond Ararat lies Lake Van, last puddle of the Deluge. On the shore of that lake, eighty-seven years ago, Khrimian was born. In 1820 the Turkish Empire was still undiminished by sea or land; the Sultan still counted as one of the formidable Powers of Europe. It was four years before Byron set out to deliver Greece from his tyranny, and established for England a reputation as the generous champion of freedom—a reputation which still rather pathetically survives throughout the Near East. Long and stormy had been the life upon which the Katholikos now looked back, but not unhappy, for from first to last it had been inspired by one absorbing and unselfish aim—the freedom and regeneration of his people. It is true he had failed.

From his earliest years, when he had witnessed the terrors of Turkish oppression in the homes of Armenians round Ararat, he was possessed by the spirit of nationality—such a spirit as only kindles in oppressed races, but dies away into easygoing tolerance among the prosperous and contented of the world. He began as a poet, wandering far and wide through the Turkish, Persian, and Russian sections of Armenia, visiting Constantinople and Jerusalem, and recalling to his people by his poems the scenes and glories of their national history. Entering the monastic order after his wife’s death, he devoted himself to the building of schools, which he generously threw open to Kurds, the hereditary assassins of Armenians. For many years, while Europe was occupied with Crimean wars, Austrian wars, or French and German wars, we see him ceaselessly journeying from Van to Constantinople and through the cities of Asia, unyielding in the contest, though continually defeated, his schools burned, his printing-presses broken up, his sacred emblems of the Host hung in mockery round the necks of dogs. When elected Armenian patriarch of Constantinople (1869), he was driven from his office after four years.

But the cup of Turkish iniquity was filling. The pitiless slaughter of Bulgarians and Armenians alike was more than even the European Powers could stand. With varied motives, Russia sent her armies to fight their way to the walls of Constantinople, and Khrimian found himself summoned to plead his people’s cause before the Congress of Berlin. Though he speaks no language but Armenian and Turkish, he visited all the great courts of Europe beforehand, urging them to create an autonomous neutral state for Armenia, as they had done with success for the Lebanon. In London he became acquainted with Gladstone; but Gladstone was then only the blazing firebrand which had kindled the heart of England, and, in the Congress itself Khrimian could gain nothing for his people beyond the promises of Article 61, pledging the Powers, and especially England, to hold the Kurds in check and enforce Turkey’s definite reforms. It is needless to say that none of these promises and pledges were observed. Beaconsfield returned to London amid shouts of “Peace with Honor,” and Armenia was left to stew.

So it went on. Detained in Constantinople as prisoner, banished to Jerusalem for rebellion, and finally chosen Katholikos, or head of his Church and race, by his own people, he maintained the hopeless contest. Year by year the woe increased, till by the last incalculable crime (1894-1896), the Armenians were slaughtered like sheep from the Bosporus to Lake","a","Betrayed Armenia"
